Date,Commodity,State,District,Market,Minimum Price,Maximum Price,Modal Price,Temperature,Rainfall,Humidity
2023-01-23,Cauliflower,Maharashtra,Mumbai,Mumbai Main Market,20,23,22,24.85400365166339,12.484106195114368,50.740003640678395
2023-01-23,Carrot,Tamil Nadu,Coimbatore,Coimbatore Main Market,32,37,35,27.574002259000288,9.575282509696503,62.91573865177145
2023-01-23,Cabbage,Karnataka,Mysore,Mysore Main Market,21,25,24,21.26894236767511,7.078220714407166,48.991548524567406
2023-01-23,Tomato,Telangana,Medchal,Medchal Main Market,24,29,27,18.56632713133691,11.031144455166743,51.753090362004784
2023-01-23,Carrot,Maharashtra,Nagpur,Nagpur Main Market,24,32,29,23.67952631201787,1.5203256810877286,47.707850045379004
2023-01-23,Carrot,Telangana,Nizamabad,Nizamabad Main Market,28,33,31,18.940296609896503,12.75975947307099,49.131051132941465
2023-01-24,Banana,Karnataka,Mysore,Mysore Main Market,31,38,35,23.555788987055585,19.187013938610058,45.48070777008226
2023-01-24,Spinach,Andhra Pradesh,Krishna,Krishna Main Market,12,14,14,22.82919076351627,1.3012629802576936,53.38552707549791
2023-01-24,Potato,Tamil Nadu,Madurai,Madurai Main Market,16,19,18,21.01485877447973,1.051159910068764,54.17663259443974
2023-01-24,Spinach,Maharashtra,Aurangabad,Aurangabad Main Market,12,15,14,23.142467843450973,10.172599461675311,64.59591155154499
2023-01-24,Spinach,Andhra Pradesh,West Godavari,West Godavari Main Market,14,18,16,26.256580096326353,6.847101072120678,66.78052539525692
2023-01-24,Cabbage,Andhra Pradesh,Krishna,Krishna Main Market,18,22,20,18.65262804780825,0.05779682366606087,57.4288245819649
2023-01-24,Carrot,Maharashtra,Nagpur,Nagpur Main Market,40,47,43,15.479865533347045,10.25454516489614,45.280033683773695
2023-01-24,Watermelon,Telangana,Warangal,Warangal Main Market,21,27,24,18.321714089101874,10.899627094378966,44.17057919715582
2023-01-24,Cabbage,Tamil Nadu,Coimbatore,Coimbatore Main Market,20,24,22,25.38086693920897,9.939115368339774,56.23896135751192
2023-01-24,Cauliflower,Karnataka,Bangalore Urban,Bangalore Urban Main Market,21,25,24,18.202644881758403,4.046500915424167,64.86271584019377
2023-01-24,Carrot,Karnataka,Hubli,Hubli Main Market,24,32,29,18.105767434901637,14.028236137238675,51.720593196321005
2023-01-24,Mango,Andhra Pradesh,East Godavari,East Godavari Main Market,58,74,67,26.14336061910944,15.975061063384697,60.10822289412545
2023-01-25,Cauliflower,Maharashtra,Pune,Pune Main Market,17,22,21,21.547105135500153,18.336087041271746,41.94630870275606
2023-01-25,Watermelon,Telangana,Nizamabad,Nizamabad Main Market,21,26,23,16.51190385753637,17.772646537827647,41.79939322382007
2023-01-25,Pomegranate,Andhra Pradesh,West Godavari,West Godavari Main Market,168,203,180,20.840200144412293,13.871020880957213,44.605380614111496
2023-01-25,Onion,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,22,26,25,15.455636676822024,9.383600862106666,60.35978027319136
2023-01-25,Pomegranate,Karnataka,Mysore,Mysore Main Market,161,193,178,18.209252520684533,8.555717050701105,47.02558860612595
2023-01-25,Tomato,Maharashtra,Nagpur,Nagpur Main Market,27,34,32,18.628052836563242,11.63541883509926,69.78247727791042
2023-01-25,Watermelon,Telangana,Nizamabad,Nizamabad Main Market,15,19,17,17.492452750569882,1.4259971212412803,47.1954679208402
2023-01-25,Apple,Telangana,Ranga Reddy,Ranga Reddy Main Market,93,110,100,21.07445059097477,9.257954406601893,43.60205040920116
2023-01-25,Onion,Maharashtra,Mumbai,Mumbai Main Market,27,33,29,19.14527228812358,19.220359609932352,67.22821383714822
2023-01-25,Papaya,Maharashtra,Pune,Pune Main Market,27,32,29,21.067077182928166,16.015785688949162,65.18270577698928
2023-01-25,Banana,Karnataka,Hubli,Hubli Main Market,45,54,49,15.295862098015293,4.958481067874723,56.9186931261319
2023-01-25,Carrot,Karnataka,Bangalore Urban,Bangalore Urban Main Market,27,33,29,22.87193427914542,3.3633404561447278,51.0630307697504
2023-01-26,Onion,Andhra Pradesh,West Godavari,West Godavari Main Market,30,38,34,16.190544418880535,19.916784914168943,52.65524431716724
2023-01-26,Apple,Telangana,Hyderabad,Hyderabad Main Market,94,120,107,17.93589307030871,0.25011134814551195,46.26182467002358
2023-01-26,Grapes,Maharashtra,Pune,Pune Main Market,87,101,95,23.12506451868102,4.366964916527996,60.11626696856442
2023-01-26,Orange,Andhra Pradesh,West Godavari,West Godavari Main Market,65,78,74,18.75950059951444,12.276041559775013,66.66403885492217
2023-01-26,Orange,Karnataka,Mysore,Mysore Main Market,52,66,58,27.287252126093946,16.244138794893466,69.79558871542764
2023-01-26,Pomegranate,Karnataka,Hubli,Hubli Main Market,157,195,184,16.939295965076866,18.98086200290337,56.85774690440128
2023-01-26,Spinach,Andhra Pradesh,East Godavari,East Godavari Main Market,15,19,18,21.336123905614627,12.84045889974439,48.36848307939899
2023-01-27,Spinach,Andhra Pradesh,East Godavari,East Godavari Main Market,15,19,17,24.789320623191614,10.551218984537831,65.20239172241628
2023-01-27,Pomegranate,Maharashtra,Nagpur,Nagpur Main Market,107,131,121,23.502932922133905,16.59260862759054,47.035820388173434
2023-01-27,Apple,Tamil Nadu,Madurai,Madurai Main Market,86,111,100,20.483121176288204,15.844786498521309,44.85222574035328
2023-01-27,Watermelon,Andhra Pradesh,Krishna,Krishna Main Market,20,23,22,19.313978365966,7.568987453566988,55.9610187978482
2023-01-27,Garlic,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,135,165,152,20.8507822693979,18.23598669299812,54.878236789257464
2023-01-27,Pomegranate,Tamil Nadu,Madurai,Madurai Main Market,122,153,135,20.55078805717543,3.4630459768649335,54.39136284955843
2023-01-27,Cauliflower,Karnataka,Mangalore,Mangalore Main Market,21,25,24,16.85924573319905,3.59148542299655,50.98703248200458
2023-01-27,Ginger,Karnataka,Mysore,Mysore Main Market,90,111,105,20.568512607294558,2.198209802344686,55.461232416194775
2023-01-27,Pomegranate,Tamil Nadu,Coimbatore,Coimbatore Main Market,127,159,146,24.759746012759543,13.259829507748368,68.50808958090937
2023-01-28,Garlic,Maharashtra,Nashik,Nashik Main Market,183,217,198,15.368200931769849,19.936187965964585,55.26456015777664
2023-01-28,Onion,Karnataka,Belgaum,Belgaum Main Market,23,28,26,16.91508802381327,3.707875862801757,50.85654847759954
2023-01-28,Potato,Karnataka,Hubli,Hubli Main Market,17,20,19,22.906886985027302,17.35381715513581,46.642886245878394
2023-01-28,Pomegranate,Tamil Nadu,Madurai,Madurai Main Market,130,162,150,21.24819212497973,1.7967596429833232,63.242201301004805
2023-01-28,Green Chilli,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,43,54,49,17.0418556534494,9.69440373243275,58.027410987454346
2023-01-28,Apple,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,100,117,107,21.857656873211667,16.045781633949023,66.46132494609404
2023-01-28,Green Chilli,Telangana,Ranga Reddy,Ranga Reddy Main Market,40,48,45,15.871597990769736,7.542623266989697,50.62090440305399
2023-01-28,Grapes,Telangana,Warangal,Warangal Main Market,67,87,78,19.158381602636826,11.476153603382052,41.34018703541053
2023-01-28,Mango,Andhra Pradesh,West Godavari,West Godavari Main Market,81,97,91,19.913307658754228,11.269405515854562,51.09568752506752
2023-01-28,Brinjal,Maharashtra,Pune,Pune Main Market,30,39,36,26.479967687243047,8.856840103440325,41.207673892631554
2023-01-28,Tomato,Karnataka,Belgaum,Belgaum Main Market,19,22,21,19.812233869860172,2.448153829798758,60.42866586135304
2023-01-28,Onion,Telangana,Nizamabad,Nizamabad Main Market,22,27,24,21.870137642778964,3.4876211667642387,47.211760008267504
2023-01-29,Grapes,Telangana,Nizamabad,Nizamabad Main Market,72,91,84,26.756244125899407,1.8067314454117245,60.304732718972346
2023-01-29,Potato,Karnataka,Belgaum,Belgaum Main Market,16,18,17,25.935068328928843,9.008648106135109,49.72437000114555
2023-01-29,Banana,Telangana,Nizamabad,Nizamabad Main Market,39,47,45,16.98341354565029,6.309323346676486,57.13551141949179
2023-01-29,Carrot,Tamil Nadu,Chennai,Chennai Main Market,35,42,40,20.913753205687705,9.8463904235187,48.97158935936944
2023-01-29,Watermelon,Maharashtra,Nashik,Nashik Main Market,22,27,24,18.196744846459545,14.892163596600714,66.10475136270296
2023-01-29,Cabbage,Tamil Nadu,Madurai,Madurai Main Market,22,27,25,27.045498085205235,12.48435844199496,63.96294105132093
2023-01-30,Cabbage,Andhra Pradesh,East Godavari,East Godavari Main Market,22,26,24,15.121009385568119,12.470301052001547,47.80185976637953
2023-01-30,Spinach,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,16,21,19,18.85163588958695,18.55545519334006,41.59100921000073
2023-01-30,Tomato,Maharashtra,Nagpur,Nagpur Main Market,20,26,24,25.67266035971734,8.368779670696359,67.96876924135434
2023-01-30,Potato,Andhra Pradesh,Guntur,Guntur Main Market,20,24,23,15.806584203161508,2.18580269043531,53.41114091154449
2023-01-30,Banana,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,43,48,46,24.063396817961934,17.53865286498119,46.303191358675505
2023-01-31,Mango,Telangana,Medchal,Medchal Main Market,86,110,100,25.285503370961216,11.944407003884262,57.502344219238346
2023-01-31,Tomato,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,17,23,21,18.628803836395168,10.29561540576345,44.940149846094236
2023-01-31,Cauliflower,Tamil Nadu,Salem,Salem Main Market,18,22,20,15.801764607775748,0.7992668565250183,43.50113282724851
2023-01-31,Garlic,Tamil Nadu,Salem,Salem Main Market,146,166,155,22.447785657787797,5.688531366583483,54.38202901451194
2023-01-31,Cabbage,Tamil Nadu,Coimbatore,Coimbatore Main Market,14,18,16,27.06037371894568,5.167158992540228,45.60631846807266
2023-01-31,Watermelon,Telangana,Nizamabad,Nizamabad Main Market,20,25,23,22.295294795361343,17.149932620257356,46.063891810603074
2023-01-31,Potato,Maharashtra,Mumbai,Mumbai Main Market,18,24,21,22.648673999964593,0.47690553086411347,46.385425480865905
2023-01-31,Mango,Maharashtra,Mumbai,Mumbai Main Market,67,82,75,25.447747651649422,10.507810978307093,46.77228698344908
2023-01-31,Cauliflower,Telangana,Nizamabad,Nizamabad Main Market,20,25,22,18.863482382881305,13.362055173065652,53.86762546908291
2023-01-31,Banana,Telangana,Warangal,Warangal Main Market,42,56,50,22.537673905140966,14.181832695340763,44.522150012334784
2023-01-31,Tomato,Telangana,Nizamabad,Nizamabad Main Market,25,31,28,18.263208321693423,18.98705742806335,64.23861052150438
2023-01-31,Cauliflower,Maharashtra,Mumbai,Mumbai Main Market,18,21,20,20.510086892574204,6.312401416336355,58.702903303816925
2023-01-31,Carrot,Andhra Pradesh,East Godavari,East Godavari Main Market,32,42,37,17.24179980482654,10.691777445623993,46.58244949455901
2023-01-31,Grapes,Andhra Pradesh,Krishna,Krishna Main Market,66,83,73,23.958178164752347,18.86645016803763,56.014318982998454
2023-01-31,Potato,Andhra Pradesh,East Godavari,East Godavari Main Market,14,17,16,26.991401516794514,7.672085783505109,60.095127379707435
2023-02-01,Tomato,Andhra Pradesh,Guntur,Guntur Main Market,21,27,24,21.609857530641193,8.469762737401842,44.94655910302045
2023-02-01,Pomegranate,Telangana,Nizamabad,Nizamabad Main Market,121,150,136,16.98979565299545,15.652650546143189,58.89586682444174
2023-02-01,Pomegranate,Telangana,Medchal,Medchal Main Market,153,194,176,16.12869124144258,9.383151784279345,54.47128099071489
2023-02-01,Spinach,Telangana,Nizamabad,Nizamabad Main Market,10,13,12,25.202860068099906,0.9569342651636492,52.193530338017226
2023-02-01,Potato,Karnataka,Belgaum,Belgaum Main Market,19,24,21,15.86300395886956,12.292588340011694,51.32106484909487
2023-02-01,Watermelon,Karnataka,Mysore,Mysore Main Market,18,22,20,15.45299727709527,10.878497359690932,53.1985663890026
2023-02-01,Apple,Telangana,Ranga Reddy,Ranga Reddy Main Market,94,111,101,23.66658547577051,4.573325714613863,66.48151294873685
2023-02-01,Pomegranate,Tamil Nadu,Chennai,Chennai Main Market,117,139,133,18.64750486163521,13.561830813646704,57.2906103239219
2023-02-01,Cabbage,Maharashtra,Pune,Pune Main Market,22,27,24,20.419425047634384,3.142225307400688,49.32922234434899
2023-02-01,Tomato,Maharashtra,Aurangabad,Aurangabad Main Market,25,31,28,21.930678047783367,16.83814374284916,63.24428928316077
2023-02-01,Papaya,Maharashtra,Nashik,Nashik Main Market,28,36,33,15.01165435496432,0.4249700307311177,50.45876986205231
2023-02-02,Carrot,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,34,39,36,18.924236111203328,6.815831471930074,62.13253873122956
2023-02-02,Cabbage,Telangana,Hyderabad,Hyderabad Main Market,20,26,24,16.737370730142857,14.430391048557906,48.12099542453987
2023-02-02,Onion,Telangana,Warangal,Warangal Main Market,31,38,35,25.591649547584005,18.184240722676112,53.025197853483036
2023-02-02,Potato,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,18,24,22,22.75350609824441,16.33554916523048,61.44699504316267
2023-02-02,Grapes,Karnataka,Bangalore Urban,Bangalore Urban Main Market,79,93,87,15.5630031581711,11.888865017044182,65.45184914559002
2023-02-02,Cauliflower,Karnataka,Belgaum,Belgaum Main Market,22,27,24,26.410040755674324,3.107235365250225,49.79394126378819
2023-02-02,Pomegranate,Telangana,Nizamabad,Nizamabad Main Market,117,132,126,23.10376262378908,9.314466873384816,51.076903652780985
2023-02-02,Watermelon,Andhra Pradesh,Guntur,Guntur Main Market,18,22,21,18.472829988246897,9.397069734882816,67.40001825522825
2023-02-02,Cauliflower,Maharashtra,Nashik,Nashik Main Market,24,29,27,18.951474843826748,1.689383638893196,59.03895082855196
2023-02-02,Tomato,Telangana,Hyderabad,Hyderabad Main Market,27,33,30,22.212394575477266,17.345956340276405,46.9616033576219
2023-02-02,Mango,Karnataka,Bangalore Urban,Bangalore Urban Main Market,80,103,94,15.853880211532111,5.725325934682148,43.60499217520588
2023-02-02,Grapes,Telangana,Warangal,Warangal Main Market,99,117,105,20.224203920669254,5.7526574596899005,58.90144551798643
2023-02-02,Grapes,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,84,98,92,17.7893340291972,10.377379653041281,62.29790390283191
2023-02-03,Cabbage,Tamil Nadu,Chennai,Chennai Main Market,15,16,16,25.82831883302093,15.809942949997373,56.23910558112685
2023-02-03,Cauliflower,Telangana,Warangal,Warangal Main Market,19,25,23,17.213925734052566,15.469656950606714,40.80984770512242
2023-02-03,Grapes,Maharashtra,Nashik,Nashik Main Market,85,98,91,23.332394882208494,11.707558060534161,58.836827273016645
2023-02-03,Brinjal,Andhra Pradesh,East Godavari,East Godavari Main Market,21,27,24,25.638782068980284,4.711784764911446,43.37976873038776
2023-02-03,Brinjal,Andhra Pradesh,West Godavari,West Godavari Main Market,22,27,25,26.518173064771517,4.174185845257181,47.61485315935353
2023-02-03,Tomato,Telangana,Medchal,Medchal Main Market,20,25,24,26.659009007363274,0.8088015727317721,52.99931860595211
2023-02-03,Cauliflower,Tamil Nadu,Madurai,Madurai Main Market,29,36,32,27.134148239938284,16.303118957376512,47.16572367518538
2023-02-03,Watermelon,Andhra Pradesh,West Godavari,West Godavari Main Market,15,19,17,22.621925652149713,7.77375313847169,61.60553278238888
2023-02-03,Apple,Andhra Pradesh,Krishna,Krishna Main Market,109,134,119,25.647794920287126,19.812982167736283,52.716564977617644
2023-02-03,Spinach,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,11,12,12,25.29340698594187,8.561757472849491,65.25167001754158
2023-02-04,Green Chilli,Telangana,Medchal,Medchal Main Market,44,53,48,17.42223374882368,4.022285323254611,43.60828842653508
2023-02-04,Garlic,Andhra Pradesh,Krishna,Krishna Main Market,200,251,224,22.585890258662943,11.266866056422693,41.12677517355267
2023-02-04,Pomegranate,Telangana,Hyderabad,Hyderabad Main Market,153,194,180,18.621046332109167,14.698419520144041,59.779636235313504
2023-02-04,Brinjal,Karnataka,Hubli,Hubli Main Market,32,39,35,18.940730767483068,16.62364755927769,61.93944294998027
2023-02-04,Pomegranate,Karnataka,Bangalore Urban,Bangalore Urban Main Market,125,152,134,15.528103333454466,15.991705605173212,69.1299732031403
2023-02-04,Watermelon,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,21,25,23,17.76816270833149,19.885168395091952,67.31337752668253
2023-02-04,Papaya,Karnataka,Mysore,Mysore Main Market,27,34,31,20.299403833596692,12.555010845013701,44.11966779800407
2023-02-04,Mango,Karnataka,Bangalore Urban,Bangalore Urban Main Market,93,111,99,19.962966578630066,1.375450173635968,58.97977248849389
2023-02-04,Cabbage,Tamil Nadu,Salem,Salem Main Market,22,26,24,22.482547035360184,6.726745799571237,50.065902915766316
2023-02-04,Mango,Telangana,Medchal,Medchal Main Market,84,100,89,22.13359336449136,0.8899840916467272,57.993363896452834
2023-02-04,Tomato,Telangana,Hyderabad,Hyderabad Main Market,28,33,30,25.69538462192608,7.756631822994473,52.831372555992466
2023-02-04,Cauliflower,Telangana,Ranga Reddy,Ranga Reddy Main Market,21,26,24,27.733935822632347,2.5622777422773524,49.4238409282364
2023-02-05,Garlic,Maharashtra,Nashik,Nashik Main Market,210,248,225,17.992485708431552,14.545176846526955,49.78684650533524
2023-02-05,Ginger,Maharashtra,Nagpur,Nagpur Main Market,131,151,141,16.8567244094979,12.444546716371585,59.52419927726487
2023-02-05,Pomegranate,Andhra Pradesh,Guntur,Guntur Main Market,146,171,158,21.86070105280789,13.946628322670815,68.34946477119163
2023-02-05,Cauliflower,Andhra Pradesh,West Godavari,West Godavari Main Market,23,28,26,27.996056362486968,3.5872547178785053,42.22034975393815
2023-02-05,Spinach,Tamil Nadu,Salem,Salem Main Market,13,15,15,23.120500290951348,17.210361931711454,49.26109114110488
2023-02-05,Garlic,Karnataka,Mangalore,Mangalore Main Market,194,232,209,24.477052500867988,9.765599576036877,67.53297266298867
2023-02-05,Mango,Andhra Pradesh,Krishna,Krishna Main Market,69,90,81,25.423432317844025,18.0078919757922,57.02023690066175
2023-02-05,Mango,Andhra Pradesh,Guntur,Guntur Main Market,85,101,92,22.85179432719203,1.1092861114427488,67.50418331591953
2023-02-05,Grapes,Telangana,Medchal,Medchal Main Market,92,112,105,19.784564013409476,19.881628901015695,52.18164056799448
2023-02-05,Ginger,Karnataka,Belgaum,Belgaum Main Market,118,157,139,23.130502455315707,8.783062403518723,67.8236987935657
2023-02-06,Grapes,Andhra Pradesh,Krishna,Krishna Main Market,109,133,116,25.935658617422305,9.177551697482528,55.54613328069121
2023-02-06,Carrot,Karnataka,Belgaum,Belgaum Main Market,39,47,42,25.008295467394845,15.546693513272752,60.03383057217927
2023-02-06,Potato,Maharashtra,Mumbai,Mumbai Main Market,17,21,19,20.38967957916057,19.30082178068472,46.365069315350304
2023-02-06,Grapes,Maharashtra,Mumbai,Mumbai Main Market,102,120,108,17.180551931911882,1.1663399953841003,58.06605044126245
